"FID_","id","mesh","緯度","経度","３次_メッシュ_コード","３次メッシュコード略号","調査_地点名","調査_年月日","天_候","方位","傾斜","面積_（ｍ×ｍ）","備考","年の位置情報も提出する地点とその状況"
,"K42-13","54392542",36.204340,139.637520,54392542.000000,"古河42","K42-13",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-14","54392542",36.204340,139.637410,54392542.000000,"古河42","K42-14",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-05","54392542",36.204580,139.637080,54392542.000000,"古河42","K42-05",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-04","54392542",36.204510,139.637070,54392542.000000,"古河42","K42-04",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-03","54392542",36.204480,139.637080,54392542.000000,"古河42","K42-03",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-02","54392542",36.204430,139.637070,54392542.000000,"古河42","K42-02",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-01","54392542",36.204330,139.637060,54392542.000000,"古河42","K42-01",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-15","54392542",36.204560,139.637680,54392542.000000,"古河42","K42-15",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-A3","54392542",36.205060,139.637120,54392542.000000,"古河42","K42-A3",2007/08/17 0:00:00,"曇","－","0","0.33×3","",""
,"K42-A1","54392542",36.205170,139.637340,54392542.000000,"古河42","K42-A1",2007/08/17 0:00:00,"曇","－","0","0.5×2","",""
,"K42-16","54392542",36.205150,139.637240,54392542.000000,"古河42","K42-16",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-06","54392542",36.205240,139.637090,54392542.000000,"古河42","K42-06",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-07","54392542",36.205270,139.637100,54392542.000000,"古河42","K42-07",2007/08/17 0:00:00,"曇","－","0","1×1","復田した。",""
,"K42-18","54392542",36.207040,139.637890,54392542.000000,"古河42","K42-18",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-10","54392542",36.207030,139.637940,54392542.000000,"古河42","K42-10",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-11","54392542",36.207040,139.638010,54392542.000000,"古河42","K42-11",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-09","54392542",36.204990,139.646090,54392542.000000,"古河42","K42-09",2007/08/17 0:00:00,"曇","－","0","1×1","現役畑に改変。耕耘により植生はなく、刈草が落ちていた。",""
,"K42-08","54392542",36.205000,139.645980,54392542.000000,"古河42","K42-08",2007/08/17 0:00:00,"曇","－","0","1×1","現役畑に改変。耕耘により植生はなく、刈草が落ちていた。",""
,"K42-17","54392542",36.205060,139.646380,54392542.000000,"古河42","K42-17",2007/08/17 0:00:00,"曇","－","0","1×1","現役畑に改変。耕耘により植生はなく、刈草が落ちていた。",""
,"K42-H1","54392542",36.206730,139.652870,54392542.000000,"古河42","K42-H1",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-H2","54392542",36.206600,139.652850,54392542.000000,"古河42","K42-H2",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-H3","54392542",36.207060,139.652730,54392542.000000,"古河42","K42-H3",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-H4","54392542",36.209310,139.654770,54392542.000000,"古河42","K42-H4",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-H5","54392542",36.209410,139.654660,54392542.000000,"古河42","K42-H5",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-G1","54392542",36.209450,139.654380,54392542.000000,"古河42","K42-G1",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-H6","54392542",36.208940,139.654580,54392542.000000,"古河42","K42-H6",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-H7","54392542",36.208060,139.655380,54392542.000000,"古河42","K42-H7",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-G2","54392542",36.210820,139.657000,54392542.000000,"古河42","K42-G2",2007/08/17 0:00:00,"曇","－","0","1×1","",""
,"K42-G3","54392542",36.210570,139.656700,54392542.000000,"古河42","K42-G3",2007/08/17 0:00:00,"曇","－","0","1×1","除草剤の影響あり。",""
,"T55-A1","54394455",36.385820,139.567230,54394455.000000,"栃木55","T55-A1",2007/08/20 0:00:00,"晴","－","0","0.3×3.3","",""
,"T55-A2","54394455",36.385960,139.567310,54394455.000000,"栃木55","T55-A2",2007/08/20 0:00:00,"晴","－","0","0.3×3.3","",""
,"T55-A3","54394455",36.386120,139.567370,54394455.000000,"栃木55","T55-A3",2007/08/20 0:00:00,"晴","－","0","0.3×3.3","",""
,"T55-A4","54394455",36.386260,139.567470,54394455.000000,"栃木55","T55-A4",2007/08/20 0:00:00,"晴","－","0","0.3×3.3","",""
,"T55-A5","54394455",36.386410,139.567540,54394455.000000,"栃木55","T55-A5",2007/08/20 0:00:00,"晴","－","0","0.3×3.3","刈り払いされている。",""
,"T55-01","54394455",36.385610,139.568600,54394455.000000,"栃木55","T55-01",2007/08/20 0:00:00,"晴","－","0","1×1","現役畑（ダイズ）に改変。",""
,"T55-02","54394455",36.385610,139.568370,54394455.000000,"栃木55","T55-02",2007/08/20 0:00:00,"晴","－","0","1×1","畑の縁。",""
,"T55-03","54394455",36.385760,139.568440,54394455.000000,"栃木55","T55-03",2007/08/20 0:00:00,"晴","－","0","1×1","現役畑（ダイズ）に改変。",""
,"T55-04","54394455",36.385050,139.568060,54394455.000000,"栃木55","T55-04",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-05","54394455",36.385010,139.568210,54394455.000000,"栃木55","T55-05",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-06","54394455",36.384960,139.568330,54394455.000000,"栃木55","T55-06",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-09","54394455",36.384830,139.568040,54394455.000000,"栃木55","T55-09",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-08","54394455",36.384780,139.568180,54394455.000000,"栃木55","T55-08",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-07","54394455",36.384750,139.568270,54394455.000000,"栃木55","T55-07",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-10","54394455",36.384550,139.567660,54394455.000000,"栃木55","T55-10",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-11","54394455",36.384650,139.567400,54394455.000000,"栃木55","T55-11",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-12","54394455",36.384740,139.567160,54394455.000000,"栃木55","T55-12",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-16","54394455",36.383410,139.563900,54394455.000000,"栃木55","T55-16",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-17","54394455",36.383540,139.563670,54394455.000000,"栃木55","T55-17",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-18","54394455",36.383600,139.563890,54394455.000000,"栃木55","T55-18",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-13","54394455",36.385800,139.566170,54394455.000000,"栃木55","T55-13",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-14","54394455",36.385640,139.566150,54394455.000000,"栃木55","T55-14",2007/08/20 0:00:00,"晴","－","0","1×1","１反分隣と思われるが現役畑に改変。",""
,"T55-15","54394455",36.385700,139.566460,54394455.000000,"栃木55","T55-15",2007/08/20 0:00:00,"晴","－","0","1×1","現役畑（サトイモ）に改変。",""
,"T55-J1","54394455",36.383110,139.565700,54394455.000000,"栃木55","T55-J1",2007/08/20 0:00:00,"晴","－","0","10×10","",""
,"T55-J2","54394455",36.382820,139.566540,54394455.000000,"栃木55","T55-J2",2007/08/20 0:00:00,"晴","－","0","10×10","",""
,"T55-H1","54394455",36.383830,139.564000,54394455.000000,"栃木55","T55-H1",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-H2","54394455",36.383810,139.564100,54394455.000000,"栃木55","T55-H2",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-H3","54394455",36.383970,139.564110,54394455.000000,"栃木55","T55-H3",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-H4","54394455",36.384090,139.564350,54394455.000000,"栃木55","T55-H4",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-H5","54394455",36.384310,139.564450,54394455.000000,"栃木55","T55-H5",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-H6","54394455",36.384220,139.564660,54394455.000000,"栃木55","T55-H6",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-G1","54394455",36.385730,139.568270,54394455.000000,"栃木55","T55-G1",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-G2","54394455",36.385790,139.568150,54394455.000000,"栃木55","T55-G2",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-G3","54394455",36.385930,139.567870,54394455.000000,"栃木55","T55-G3",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T55-H7","54394455",36.386060,139.567900,54394455.000000,"栃木55","T55-H7",2007/08/20 0:00:00,"晴","－","0","1×1","休耕中。",""
,"F27-10","54392227",36.192420,139.342700,54392227.000000,"深谷27","F27-10",2007/08/16 0:00:00,"晴","－","0","1×1","耕耘により植生はほとんどみられなかった。刈草（シロザ）が落ちていた。",""
,"F27-11","54392227",36.192220,139.342610,54392227.000000,"深谷27","F27-11",2007/08/16 0:00:00,"晴","－","0","1×1","耕耘により植生はほとんどみられなかった。刈草（オオイヌタデ・メヒシバ）が落ちていた。",""
,"F27-12","54392227",36.191920,139.342510,54392227.000000,"深谷27","F27-12",2007/08/16 0:00:00,"晴","－","0","1×1","耕耘により植生はほとんどみられなかった。刈草（メヒシバ・コゴメガヤツリなど）が散乱していた。",""
,"F27-16","54392227",36.191810,139.344510,54392227.000000,"深谷27","F27-16",2007/08/16 0:00:00,"晴","－","0","1×1","刈り払いされている。刈草が堆積していた。",""
,"F27-17","54392227",36.191880,139.344390,54392227.000000,"深谷27","F27-17",2007/08/16 0:00:00,"晴","－","0","1×1","刈り払いされており、刈草が堆積していた。",""
,"F27-A4","54392227",36.191880,139.344070,54392227.000000,"深谷27","F27-A4",2007/08/16 0:00:00,"晴","－","－","0.5×2","除草剤の影響により植生は殆ど見られない。枯草あり(シロザ・サナエタデ)。",""
,"F27-18","54392227",36.192130,139.343850,54392227.000000,"深谷27","F27-18",2007/08/16 0:00:00,"晴","－","0","1×1","刈り払いされており、刈草が堆積していた。",""
,"F27-A3","54392227",36.191490,139.344520,54392227.000000,"深谷27","F27-A3",2007/08/16 0:00:00,"晴","－","－","0.5×2","除草剤の影響により枯草あり(メヒシバ・シロザ・エノコログサ)。",""
,"F27-A2","54392227",36.191120,139.344380,54392227.000000,"深谷27","F27-A2",2007/08/16 0:00:00,"晴","－","0","1×1","除草剤の影響により枯草あり(メヒシバ・シロザ・スギナ)が多い｡",""
,"F27-A1","54392227",36.190980,139.345000,54392227.000000,"深谷27","F27-A1",2007/08/16 0:00:00,"晴","－","0","0.5×2","除草剤の影響または乾燥により植物が枯れかけていた。",""
,"F27-13","54392227",36.191020,139.345700,54392227.000000,"深谷27","F27-13",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-14","54392227",36.191000,139.345780,54392227.000000,"深谷27","F27-14",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-15","54392227",36.191000,139.345920,54392227.000000,"深谷27","F27-15",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-06","54392227",36.192770,139.343640,54392227.000000,"深谷27","F27-06",2007/08/16 0:00:00,"晴","－","0","1×1","耕耘により植生はほとんどみられなかった。刈草（メヒシバ・コゴメガヤツリ）が散乱していた。",""
,"F27-05","54392227",36.192960,139.343600,54392227.000000,"深谷27","F27-05",2007/08/16 0:00:00,"晴","－","0","1×1","耕耘により植生はほとんどみられなかった。刈草（ヤナギタデ・コゴメガヤツリ）が散乱していた。",""
,"F27-04","54392227",36.193170,139.343650,54392227.000000,"深谷27","F27-04",2007/08/16 0:00:00,"晴","－","0","1×1","耕耘により植生はほとんどみられなかった。刈草（メヒシバ・ヤナギタデ・サナエタデ）が散乱していた。",""
,"F27-07","54392227",36.192930,139.344020,54392227.000000,"深谷27","F27-07",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-08","54392227",36.192870,139.344100,54392227.000000,"深谷27","F27-08",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-09","54392227",36.192910,139.344240,54392227.000000,"深谷27","F27-09",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-A5","54392227",36.193560,139.343390,54392227.000000,"深谷27","F27-A5",2007/08/16 0:00:00,"晴","－","－","0.5×2","除草剤の影響または乾燥によりほとんど枯死していた。枯草あり(コスズメガヤ・メヒシバ)。",""
,"F27-03","54392227",36.193880,139.342970,54392227.000000,"深谷27","F27-03",2007/08/16 0:00:00,"晴","－","0","1×1","刈り払いされており、刈草が堆積していた。",""
,"F27-02","54392227",36.194120,139.342850,54392227.000000,"深谷27","F27-02",2007/08/16 0:00:00,"晴","－","0","1×1","刈り払いされており、刈草が堆積していた。",""
,"F27-01","54392227",36.193850,139.342660,54392227.000000,"深谷27","F27-01",2007/08/16 0:00:00,"晴","－","0","1×1","刈り払いされており、刈草が堆積していた。",""
,"F27-G1","54392227",36.190760,139.341280,54392227.000000,"深谷27","F27-G1",2007/08/16 0:00:00,"曇","－","0","1×1","",""
,"F27-G2","54392227",36.190700,139.341470,54392227.000000,"深谷27","F27-G2",2007/08/16 0:00:00,"曇","－","0","1×1","",""
,"F27-H1","54392227",36.190660,139.341650,54392227.000000,"深谷27","F27-H1",2007/08/16 0:00:00,"曇","－","0","1×1","",""
,"F27-G3","54392227",36.187030,139.339120,54392227.000000,"深谷27","F27-G3",2007/08/16 0:00:00,"晴","－","0","0.5×2","除草剤の影響あり。",""
,"F27-H2","54392227",36.186590,139.338970,54392227.000000,"深谷27","F27-H2",2007/08/16 0:00:00,"曇","－","0","1×1","",""
,"F27-H3","54392227",36.186810,139.338340,54392227.000000,"深谷27","F27-H3",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-H4","54392227",36.186780,139.338250,54392227.000000,"深谷27","F27-H4",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-H5","54392227",36.187010,139.344940,54392227.000000,"深谷27","F27-H5",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-H6","54392227",36.187030,139.344810,54392227.000000,"深谷27","F27-H6",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F27-H7","54392227",36.188300,139.334400,54392227.000000,"深谷27","F27-H7",2007/08/16 0:00:00,"晴","－","0","1×1","",""
,"F86-G3","54393286",36.326480,139.328810,54393286.000000,"深谷86","F86-G3",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-H7","54393286",36.326710,139.328770,54393286.000000,"深谷86","F86-H7",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-H6","54393286",36.325960,139.330860,54393286.000000,"深谷86","F86-H6",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-H5","54393286",36.325790,139.331010,54393286.000000,"深谷86","F86-H5",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-H4","54393286",36.326070,139.330460,54393286.000000,"深谷86","F86-H4",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-H3","54393286",36.325810,139.329550,54393286.000000,"深谷86","F86-H3",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-H2","54393286",36.325680,139.328780,54393286.000000,"深谷86","F86-H2",2007/08/24 0:00:00,"晴","－","－","1×1","ヒエが優先しているが、放棄畑。",""
,"F86-H1","54393286",36.325610,139.329230,54393286.000000,"深谷86","F86-H1",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-G2","54393286",36.322840,139.331530,54393286.000000,"深谷86","F86-G2",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-A3","54393286",36.320610,139.330820,54393286.000000,"深谷86","F86-A3",2007/08/24 0:00:00,"晴","－","－","0.5×2","",""
,"F86-A4","54393286",36.320160,139.330830,54393286.000000,"深谷86","F86-A4",2007/08/24 0:00:00,"晴","－","－","0.5×2","",""
,"F86-09","54393286",36.319800,139.331580,54393286.000000,"深谷86","F86-09",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-10","54393286",36.319770,139.332160,54393286.000000,"深谷86","F86-10",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-G1","54393286",36.319700,139.332900,54393286.000000,"深谷86","F86-G1",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-08","54393286",36.319860,139.332960,54393286.000000,"深谷86","F86-08",2007/08/24 0:00:00,"晴","－","－","1×1","復田した。",""
,"F86-07","54393286",36.319760,139.333630,54393286.000000,"深谷86","F86-07",2007/08/24 0:00:00,"晴","－","－","1×1","復田した。",""
,"F86-13","54393286",36.319140,139.335560,54393286.000000,"深谷86","F86-13",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-14","54393286",36.319340,139.335140,54393286.000000,"深谷86","F86-14",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-15","54393286",36.318290,139.334060,54393286.000000,"深谷86","F86-15",2007/08/24 0:00:00,"晴","－","－","1×1","復田した。",""
,"F86-16","54393286",36.318080,139.334460,54393286.000000,"深谷86","F86-16",2007/08/24 0:00:00,"晴","－","－","1×1","復田した。",""
,"F86-06","54393286",36.316950,139.332680,54393286.000000,"深谷86","F86-06",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-05","54393286",36.316910,139.332950,54393286.000000,"深谷86","F86-05",2007/08/24 0:00:00,"晴","－","－","1×1","",""
,"F86-01","54393286",36.317030,139.333860,54393286.000000,"深谷86","F86-01",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"F86-03","54393286",36.316990,139.333690,54393286.000000,"深谷86","F86-03",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"F86-04","54393286",36.316890,139.333660,54393286.000000,"深谷86","F86-04",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"F86-02","54393286",36.316860,139.334010,54393286.000000,"深谷86","F86-02",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"F86-A5","54393286",36.317280,139.334510,54393286.000000,"深谷86","F86-A5",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"F86-11","54393286",36.323430,139.332580,54393286.000000,"深谷86","F86-11",2007/08/23 0:00:00,"晴","－","－","1×1","復田した。",""
,"F86-12","54393286",36.323530,139.332730,54393286.000000,"深谷86","F86-12",2007/08/23 0:00:00,"曇","－","－","1×1","復田した。",""
,"F86-A2","54393286",36.324160,139.333950,54393286.000000,"深谷86","F86-A2",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"F86-A1","54393286",36.323950,139.333920,54393286.000000,"深谷86","F86-A1",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"F86-17","54393286",36.323400,139.334320,54393286.000000,"深谷86","F86-17",2007/08/23 0:00:00,"晴","－","－","1×1","復田した。",""
,"F86-18","54393286",36.323150,139.334740,54393286.000000,"深谷86","F86-18",2007/08/23 0:00:00,"晴","－","－","1×1","復田した。",""
,"M15-H6","54395115",36.434330,139.194280,54395115.000000,"前橋15","M15-H6",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"M15-H5","54395115",36.436400,139.189340,54395115.000000,"前橋15","M15-H5",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"M15-H4","54395115",36.434990,139.188370,54395115.000000,"前橋15","M15-H4",2007/08/23 0:00:00,"晴","－","－","1×1","",""
,"M15-H3","54395115",36.435000,139.187450,54395115.000000,"前橋15","M15-H3",2007/08/23 0:00:00,"曇","－","－","1×1","",""
,"M15-H2","54395115",36.435460,139.187240,54395115.000000,"前橋15","M15-H2",2007/08/23 0:00:00,"曇","－","－","1×1","",""
,"M15-G3","54395115",36.435150,139.187000,54395115.000000,"前橋15","M15-G3",2007/08/23 0:00:00,"曇","－","－","1×1","耕耘中。",""
,"M15-G2","54395115",36.435050,139.185950,54395115.000000,"前橋15","M15-G2",2007/08/23 0:00:00,"曇","－","－","1×1","",""
,"M15-G1","54395115",36.435070,139.185470,54395115.000000,"前橋15","M15-G1",2007/08/23 0:00:00,"曇","－","－","1×1","",""
,"M15-16","54395115",36.437040,139.186430,54395115.000000,"前橋15","M15-16",2007/08/23 0:00:00,"曇","－","－","1×1","復田した。",""
,"M15-15","54395115",36.437090,139.186500,54395115.000000,"前橋15","M15-15",2007/08/23 0:00:00,"曇","－","－","1×1","復田した。",""
,"M15-A5","54395115",36.430230,139.185730,54395115.000000,"前橋15","M15-A5",2007/08/23 0:00:00,"曇","－","－","1×1","",""
,"M15-H1","54395115",36.433520,139.183880,54395115.000000,"前橋15","M15-H1",2007/08/23 0:00:00,"雨","－","－","1×1","",""
,"M15-18","54395115",36.433870,139.183180,54395115.000000,"前橋15","M15-18",2007/08/23 0:00:00,"曇","－","－","1×1","",""
,"M15-17","54395115",36.434010,139.183800,54395115.000000,"前橋15","M15-17",2007/08/23 0:00:00,"曇","－","－","1×1","",""
,"M15-A4","54395115",36.432790,139.194150,54395115.000000,"前橋15","M15-A4",2007/08/23 0:00:00,"曇","－","－","0.5×2","",""
,"M15-A3","54395115",36.432380,139.194190,54395115.000000,"前橋15","M15-A3",2007/08/23 0:00:00,"曇","－","－","0.5×2","",""
,"M15-10","54395115",36.429710,139.192970,54395115.000000,"前橋15","M15-10",2007/08/23 0:00:00,"曇","－","－","1×1","復田した。",""
,"M15-09","54395115",36.429960,139.192860,54395115.000000,"前橋15","M15-09",2007/08/23 0:00:00,"曇","－","－","1×1","復田した。",""
,"M15-A2","54395115",36.433860,139.191550,54395115.000000,"前橋15","M15-A2",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-A1","54395115",36.434400,139.191690,54395115.000000,"前橋15","M15-A1",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-13","54395115",36.434440,139.190800,54395115.000000,"前橋15","M15-13",2007/08/22 0:00:00,"晴","－","－","1×1","現状を参考に位置をずらして地点を設定した。",""
,"M15-14","54395115",36.434320,139.190950,54395115.000000,"前橋15","M15-14",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-12","54395115",36.433920,139.190460,54395115.000000,"前橋15","M15-12",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-11","54395115",36.433700,139.190680,54395115.000000,"前橋15","M15-11",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-07","54395115",36.425450,139.188960,54395115.000000,"前橋15","M15-07",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-08","54395115",36.425680,139.188610,54395115.000000,"前橋15","M15-08",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-03","54395115",36.428870,139.185270,54395115.000000,"前橋15","M15-03",2007/08/22 0:00:00,"晴","－","－","1×1","復田した。",""
,"M15-04","54395115",36.428870,139.185010,54395115.000000,"前橋15","M15-04",2007/08/22 0:00:00,"晴","－","－","1×1","復田した。",""
,"M15-02","54395115",36.428040,139.187510,54395115.000000,"前橋15","M15-02",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-01","54395115",36.428000,139.188250,54395115.000000,"前橋15","M15-01",2007/08/22 0:00:00,"晴","－","－","1×1","",""
,"M15-05","54395115",36.427140,139.187740,54395115.000000,"前橋15","M15-05",2007/08/22 0:00:00,"晴","－","－","1×1","復田した。",""
,"M15-06","54395115",36.427140,139.187270,54395115.000000,"前橋15","M15-06",2007/08/22 0:00:00,"晴","－","－","1×1","復田した。",""
,"R37-G1","53406037",35.862590,140.089500,53406037.000000,"龍ヶ崎37","R37-G1",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-G2","53406037",35.862060,140.088600,53406037.000000,"龍ヶ崎37","R37-G2",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-15","53406037",35.860860,140.086430,53406037.000000,"龍ヶ崎37","R37-15",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-13","53406037",35.860970,140.086400,53406037.000000,"龍ヶ崎37","R37-13",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-14","53406037",35.860870,140.086170,53406037.000000,"龍ヶ崎37","R37-14",2007/08/15 0:00:00,"晴","－","－","1×1","泥地。無植生。",""
,"R37-10","53406037",35.861050,140.086020,53406037.000000,"龍ヶ崎37","R37-10",2007/08/15 0:00:00,"晴","－","－","1×1","復田した。",""
,"R37-11","53406037",35.860990,140.086240,53406037.000000,"龍ヶ崎37","R37-11",2007/08/15 0:00:00,"晴","－","－","1×1","復田した。",""
,"R37-06","53406037",35.861230,140.085940,53406037.000000,"龍ヶ崎37","R37-06",2007/08/15 0:00:00,"晴","－","－","1×1","復田した。",""
,"R37-12","53406037",35.861190,140.085930,53406037.000000,"龍ヶ崎37","R37-12",2007/08/15 0:00:00,"晴","－","－","1×1","復田した。","前回調査地点から大幅に離れていた"
,"R37-07","53406037",35.861260,140.086000,53406037.000000,"龍ヶ崎37","R37-07",2007/08/15 0:00:00,"晴","－","－","1×1","復田した。",""
,"R37-08","53406037",35.861380,140.085950,53406037.000000,"龍ヶ崎37","R37-08",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-09","53406037",35.861440,140.085940,53406037.000000,"龍ヶ崎37","R37-09",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-01","53406037",35.862360,140.085650,53406037.000000,"龍ヶ崎37","R37-01",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-02","53406037",35.862330,140.085380,53406037.000000,"龍ヶ崎37","R37-02",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-03","53406037",35.862610,140.085630,53406037.000000,"龍ヶ崎37","R37-03",2007/08/15 0:00:00,"晴","－","－","1×1","03年のGPS地点がずれている。",""
,"R37-04","53406037",35.861290,140.086350,53406037.000000,"龍ヶ崎37","R37-04",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-05","53406037",35.861290,140.086330,53406037.000000,"龍ヶ崎37","R37-05",2007/08/15 0:00:00,"晴","－","－","1×1","復田した。",""
,"R37-A4","53406037",35.869650,140.093680,53406037.000000,"龍ヶ崎37","R37-A4",2007/08/15 0:00:00,"晴","S60°E","15","1×1","03年のGPS地点がずれている。A5の可能性有り。",""
,"R37-A5","53406037",35.869770,140.093780,53406037.000000,"龍ヶ崎37","R37-A5",2007/08/15 0:00:00,"晴","－","－","1×1","ここではない可能性がある。",""
,"R37-A3","53406037",35.869250,140.094900,53406037.000000,"龍ヶ崎37","R37-A3",2007/08/15 0:00:00,"晴","－","－","1×1","GPS地点が大きくずれている。刈り払い直後。植物の高さは刈られる前の状態を想定して記入。",""
,"R37-A2","53406037",35.869390,140.094990,53406037.000000,"龍ヶ崎37","R37-A2",2007/08/15 0:00:00,"晴","S30°W","20","1×1","03年のGPS地点がずれている。A2ではない可能性有り。",""
,"R37-A1","53406037",35.869720,140.095160,53406037.000000,"龍ヶ崎37","R37-A1",2007/08/15 0:00:00,"晴","N50°W","15","1×1","",""
,"R37-H1","53406037",35.865750,140.084590,53406037.000000,"龍ヶ崎37","R37-H1",2007/08/15 0:00:00,"晴","－","－","1×1","筆の写真：69",""
,"R37-H2","53406037",35.865710,140.084420,53406037.000000,"龍ヶ崎37","R37-H2",2007/08/15 0:00:00,"晴","－","－","1×1","",""
